"study","impostor","subject","age","gender","education","item_number","load_acc","load_rt","slow","to_exclude","conflict","response_stage","accuracy","resp_cat","RT","conf","conf_rt"
"3","weak","3_31",44,2,3,16,1,1.569,0,0,"C","a",1,3,2.851,100,1.213
"3","weak","3_31",44,2,3,16,1,1.569,0,0,"C","b",1,3,2.54,100,1.162
"3","weak","3_31",44,2,3,17,1,1.723,0,0,"C","a",0,1,1.781,0,1.544
"3","weak","3_31",44,2,3,17,1,1.723,0,0,"C","b",1,3,1.452,100,1.567
"3","weak","3_31",44,2,3,18,1,1.301,0,0,"C","a",0,1,3.069,0,1.397
"3","weak","3_31",44,2,3,18,1,1.301,0,0,"C","b",1,3,1.261,100,1.795
"3","weak","3_31",44,2,3,19,1,2.395,0,0,"NC","a",1,1,2.922,100,1.756
"3","weak","3_31",44,2,3,19,1,2.395,0,0,"NC","b",1,1,1.474,100,1.669
"3","weak","3_32",20,2,2,1,1,3.836,0,0,"NC","a",0,3,2.946,0,3.223
"3","weak","3_32",20,2,2,1,1,3.836,0,0,"NC","b",1,1,9.94,90,3.072
"3","weak","3_32",20,2,2,2,1,2.966,0,0,"C","a",0,1,3.47,0,2.246
"3","weak","3_32",20,2,2,2,1,2.966,0,0,"C","b",0,4,5.4,100,2.211
"3","weak","3_32",20,2,2,3,1,2.024,0,0,"NC","a",1,1,1.5,100,1.599
"3","weak","3_32",20,2,2,3,1,2.024,0,0,"NC","b",1,1,2.394,100,2.501
"3","weak","3_32",20,2,2,4,1,3.2,0,0,"C","a",1,3,2.336,100,2.097
"3","weak","3_32",20,2,2,4,1,3.2,0,0,"C","b",1,3,2.84,100,1.528
"3","weak","3_32",20,2,2,5,1,2.987,0,0,"C","a",1,3,2.9,100,2.037
"3","weak","3_32",20,2,2,5,1,2.987,0,0,"C","b",1,3,4.742,100,2.082
"3","weak","3_32",20,2,2,6,1,2.399,0,0,"NC","a",1,1,2.321,100,2.586
"3","weak","3_32",20,2,2,6,1,2.399,0,0,"NC","b",1,1,1.791,100,2.473
"3","weak","3_32",20,2,2,7,1,1.886,0,0,"NC","a",1,1,2.678,100,1.468
"3","weak","3_32",20,2,2,7,1,1.886,0,0,"NC","b",1,1,0.76,100,1.697
"3","weak","3_32",20,2,2,8,1,1.3,0,0,"NC","a",1,1,2.217,90,2.685
"3","weak","3_32",20,2,2,8,1,1.3,0,0,"NC","b",1,1,11.714,70,3.721
"3","weak","3_32",20,2,2,9,1,2.518,0,0,"NC","a",1,1,2.778,90,2.968
"3","weak","3_32",20,2,2,9,1,2.518,0,0,"NC","b",1,1,3.331,90,1.109
"3","weak","3_32",20,2,2,10,1,1.743,0,0,"C","a",1,3,3.24,50,5.44
"3","weak","3_32",20,2,2,10,1,1.743,0,0,"C","b",1,3,6.438,100,1.987
"3","weak","3_32",20,2,2,11,1,2.623,0,0,"NC","a",1,1,2.126,90,1.859
"3","weak","3_32",20,2,2,11,1,2.623,0,0,"NC","b",1,1,4.69,100,1.433
"3","weak","3_32",20,2,2,12,1,4.443,0,0,"C","a",0,1,2.256,100,2.244
"3","weak","3_32",20,2,2,12,1,4.443,0,0,"C","b",1,3,3.193,100,2.455
"3","weak","3_32",20,2,2,13,1,1.539,0,0,"C","a",1,3,2.981,100,1.885
"3","weak","3_32",20,2,2,13,1,1.539,0,0,"C","b",1,3,0.7,100,1.529
"3","weak","3_32",20,2,2,14,1,2.095,0,0,"C","a",0,1,2.08,100,2.664
"3","weak","3_32",20,2,2,14,1,2.095,0,0,"C","b",1,3,7.112,100,3.637
"3","weak","3_32",20,2,2,15,1,3.967,1,1,"C","a",0,NA,4.006,NA,NA
"3","weak","3_32",20,2,2,15,1,3.967,1,1,"C","b",1,3,2.328,100,2.606
"3","weak","3_32",20,2,2,16,1,2.141,0,0,"NC","a",1,1,1.9,100,1.6
"3","weak","3_32",20,2,2,16,1,2.141,0,0,"NC","b",1,1,1.164,100,1.273
"3","weak","3_32",20,2,2,17,1,1.849,0,0,"NC","a",1,1,2.443,90,3.224
"3","weak","3_32",20,2,2,17,1,1.849,0,0,"NC","b",1,1,4.488,100,2.069
"3","weak","3_32",20,2,2,18,1,1.242,0,0,"NC","a",1,1,2.288,90,5.076
"3","weak","3_32",20,2,2,18,1,1.242,0,0,"NC","b",1,1,5.434,90,1.808
"3","weak","3_32",20,2,2,19,1,2.816,0,0,"C","a",1,3,2.154,50,4.241
"3","weak","3_32",20,2,2,19,1,2.816,0,0,"C","b",1,3,4.21,90,1.146
"3","weak","3_32",20,2,2,20,1,2.991,0,0,"C","a",1,3,2.855,100,1.856
"3","weak","3_32",20,2,2,20,1,2.991,0,0,"C","b",1,3,1.69,100,1.622
"3","weak","3_33",29,2,4,1,0,7.037,0,1,"NC","a",1,1,2.577,100,1.317
"3","weak","3_33",29,2,4,1,0,7.037,0,1,"NC","b",1,1,1.731,100,1.555
"3","weak","3_33",29,2,4,2,1,2.597,0,0,"C","a",1,3,3.586,50,2.77
"3","weak","3_33",29,2,4,2,1,2.597,0,0,"C","b",1,3,3.067,100,1.94
"3","weak","3_33",29,2,4,3,1,2.982,0,0,"NC","a",1,1,2.018,100,1.679
"3","weak","3_33",29,2,4,3,1,2.982,0,0,"NC","b",1,1,2.079,100,1.292
"3","weak","3_33",29,2,4,4,1,3.429,0,0,"C","a",1,3,3.3,100,1.824
"3","weak","3_33",29,2,4,4,1,3.429,0,0,"C","b",1,3,1.813,100,1.514
"3","weak","3_33",29,2,4,5,1,1.259,0,0,"C","a",0,1,3.267,0,1.78
"3","weak","3_33",29,2,4,5,1,1.259,0,0,"C","b",1,3,1.551,100,2.45
"3","weak","3_33",29,2,4,6,1,3.06,0,0,"NC","a",1,1,3.161,100,1.762
"3","weak","3_33",29,2,4,6,1,3.06,0,0,"NC","b",1,1,3.824,100,1.289
"3","weak","3_33",29,2,4,7,0,6.045,0,1,"NC","a",1,1,2.294,50,2.096
"3","weak","3_33",29,2,4,7,0,6.045,0,1,"NC","b",1,1,4.861,100,1.02
"3","weak","3_33",29,2,4,8,1,2.564,0,0,"NC","a",1,1,2.198,50,2.11
"3","weak","3_33",29,2,4,8,1,2.564,0,0,"NC","b",1,1,3.173,75,1.93
"3","weak","3_33",29,2,4,9,1,2.229,0,0,"NC","a",1,1,2.502,100,1.708
"3","weak","3_33",29,2,4,9,1,2.229,0,0,"NC","b",1,1,1.595,100,1.494
"3","weak","3_33",29,2,4,10,1,1.087,1,1,"C","a",0,NA,4.005,NA,NA
"3","weak","3_33",29,2,4,10,1,1.087,1,1,"C","b",0,4,2.069,0,1.834
"3","weak","3_33",29,2,4,11,1,1.759,0,0,"NC","a",1,1,3.811,75,2.579
"3","weak","3_33",29,2,4,11,1,1.759,0,0,"NC","b",1,1,3.772,100,1.324
"3","weak","3_33",29,2,4,12,1,1.401,0,0,"C","a",0,1,2.722,0,4.195
"3","weak","3_33",29,2,4,12,1,1.401,0,0,"C","b",1,3,1.3,100,2.094
"3","weak","3_33",29,2,4,13,1,2.034,0,0,"C","a",0,1,2.66,75,2.587
"3","weak","3_33",29,2,4,13,1,2.034,0,0,"C","b",0,1,2.467,75,1.742
"3","weak","3_33",29,2,4,14,1,2.262,0,0,"C","a",0,1,2.228,0,1.408
"3","weak","3_33",29,2,4,14,1,2.262,0,0,"C","b",1,3,1.595,100,1.953
"3","weak","3_33",29,2,4,15,1,3.056,0,0,"C","a",1,3,3,100,1.594
"3","weak","3_33",29,2,4,15,1,3.056,0,0,"C","b",1,3,2.361,100,1.627
"3","weak","3_33",29,2,4,16,1,2.647,0,0,"NC","a",1,1,2.159,100,1.528
"3","weak","3_33",29,2,4,16,1,2.647,0,0,"NC","b",1,1,2.378,100,1.197
"3","weak","3_33",29,2,4,17,1,1.587,0,0,"NC","a",1,1,2.92,75,2.197
"3","weak","3_33",29,2,4,17,1,1.587,0,0,"NC","b",1,1,3.192,100,1.392
"3","weak","3_33",29,2,4,18,1,2.613,0,0,"NC","a",1,1,3.633,50,1.969
"3","weak","3_33",29,2,4,18,1,2.613,0,0,"NC","b",0,4,4.945,0,4.318
"3","weak","3_33",29,2,4,19,1,1.433,1,1,"C","a",0,NA,4.007,NA,NA
"3","weak","3_33",29,2,4,19,1,1.433,1,1,"C","b",0,4,5.663,0,3.137
"3","weak","3_33",29,2,4,20,1,1.117,0,0,"C","a",1,3,2.883,100,1.554
"3","weak","3_33",29,2,4,20,1,1.117,0,0,"C","b",1,3,2.309,100,1.367
"3","weak","3_34",38,2,3,1,1,1.601,0,0,"NC","a",1,1,2.685,100,2.344
"3","weak","3_34",38,2,3,1,1,1.601,0,0,"NC","b",1,1,1.101,100,2.661
"3","weak","3_34",38,2,3,2,0,2.46,0,1,"C","a",0,4,3.542,0,3.173
"3","weak","3_34",38,2,3,2,0,2.46,0,1,"C","b",0,4,2.935,0,4.508
"3","weak","3_34",38,2,3,3,1,1.761,0,0,"NC","a",1,1,2.25,100,2.644
"3","weak","3_34",38,2,3,3,1,1.761,0,0,"NC","b",1,1,1.884,100,2.232
"3","weak","3_34",38,2,3,4,0,1.1,0,1,"C","a",0,1,3.062,0,2.439
"3","weak","3_34",38,2,3,4,0,1.1,0,1,"C","b",1,3,3.258,100,2.176
"3","weak","3_34",38,2,3,5,1,3.801,0,0,"C","a",0,1,3.472,100,2.738
"3","weak","3_34",38,2,3,5,1,3.801,0,0,"C","b",0,1,1.228,100,2.476
"3","weak","3_34",38,2,3,6,0,4.112,0,1,"NC","a",1,1,2.341,100,2.512
"3","weak","3_34",38,2,3,6,0,4.112,0,1,"NC","b",1,1,1.048,100,1.854
"3","weak","3_34",38,2,3,7,1,5.224,0,0,"NC","a",1,1,3.365,90,2.76
"3","weak","3_34",38,2,3,7,1,5.224,0,0,"NC","b",1,1,2.769,100,2.782
"3","weak","3_34",38,2,3,8,1,4.097,0,0,"NC","a",1,1,2.933,90,3.208
"3","weak","3_34",38,2,3,8,1,4.097,0,0,"NC","b",1,1,1.792,100,2.411
"3","weak","3_34",38,2,3,9,1,1.395,1,1,"NC","a",0,NA,4.106,NA,NA
"3","weak","3_34",38,2,3,9,1,1.395,1,1,"NC","b",1,1,3.297,100,2.746
"3","weak","3_34",38,2,3,10,0,4.899,0,1,"C","a",0,2,3.584,90,3.964
"3","weak","3_34",38,2,3,10,0,4.899,0,1,"C","b",0,1,2.422,100,2.378
"3","weak","3_34",38,2,3,11,1,1.082,0,0,"NC","a",1,1,2.656,100,2.27
"3","weak","3_34",38,2,3,11,1,1.082,0,0,"NC","b",1,1,1.383,100,2.063
"3","weak","3_34",38,2,3,12,0,2.944,0,1,"C","a",0,1,2.256,100,2.235
"3","weak","3_34",38,2,3,12,0,2.944,0,1,"C","b",0,1,1.491,100,1.664
"3","weak","3_34",38,2,3,13,1,0.932,0,0,"C","a",0,1,2.756,100,2.736
"3","weak","3_34",38,2,3,13,1,0.932,0,0,"C","b",1,3,3.094,100,2.489
"3","weak","3_34",38,2,3,14,1,3.3,0,0,"C","a",0,1,2.117,100,2.226
"3","weak","3_34",38,2,3,14,1,3.3,0,0,"C","b",0,1,1.181,100,2.914
"3","weak","3_34",38,2,3,15,1,1.663,0,0,"C","a",0,1,3.443,90,3.086
"3","weak","3_34",38,2,3,15,1,1.663,0,0,"C","b",0,1,3.478,90,2.311
"3","weak","3_34",38,2,3,16,1,2.07,0,0,"NC","a",1,1,2.179,100,2.171
"3","weak","3_34",38,2,3,16,1,2.07,0,0,"NC","b",1,1,1.252,100,2.153
"3","weak","3_34",38,2,3,17,1,3.724,0,0,"NC","a",1,1,2.001,100,2.332
"3","weak","3_34",38,2,3,17,1,3.724,0,0,"NC","b",1,1,1.238,100,2.915
"3","weak","3_34",38,2,3,18,1,1.478,0,0,"NC","a",1,1,2.896,100,2.374
"3","weak","3_34",38,2,3,18,1,1.478,0,0,"NC","b",1,1,2.865,100,2.708
"3","weak","3_34",38,2,3,19,0,5,0,1,"C","a",0,2,3.077,90,3.006
"3","weak","3_34",38,2,3,19,0,5,0,1,"C","b",0,2,3.2,80,4.272
"3","weak","3_34",38,2,3,20,1,1.077,0,0,"C","a",0,1,3.847,100,3.172
"3","weak","3_34",38,2,3,20,1,1.077,0,0,"C","b",0,1,1.036,100,2.19
"3","weak","3_35",43,1,2,1,1,6.731,0,0,"C","a",1,3,2.645,100,1.75
"3","weak","3_35",43,1,2,1,1,6.731,0,0,"C","b",1,3,3.931,100,1.814
"3","weak","3_35",43,1,2,2,1,2.336,0,0,"NC","a",1,1,3.843,50,4.788
"3","weak","3_35",43,1,2,2,1,2.336,0,0,"NC","b",1,1,5.996,90,2.194
"3","weak","3_35",43,1,2,3,1,3.648,0,0,"C","a",1,3,2.492,100,1.731
"3","weak","3_35",43,1,2,3,1,3.648,0,0,"C","b",1,3,3.029,100,1.759
"3","weak","3_35",43,1,2,4,0,4.598,0,1,"NC","a",1,1,2.998,20,3.61
"3","weak","3_35",43,1,2,4,0,4.598,0,1,"NC","b",0,4,2.622,0,3.208
"3","weak","3_35",43,1,2,5,1,3.491,0,0,"NC","a",1,1,2.291,100,2.983
"3","weak","3_35",43,1,2,5,1,3.491,0,0,"NC","b",1,1,3.157,100,2.244
"3","weak","3_35",43,1,2,6,1,2.47,0,0,"C","a",0,1,2.639,100,3.623
"3","weak","3_35",43,1,2,6,1,2.47,0,0,"C","b",1,3,3.164,100,2.581
"3","weak","3_35",43,1,2,7,1,1.765,0,0,"C","a",1,3,3.341,100,2.388
"3","weak","3_35",43,1,2,7,1,1.765,0,0,"C","b",1,3,2.683,100,1.758
"3","weak","3_35",43,1,2,8,1,1.454,0,0,"C","a",1,3,3.267,100,2.39
"3","weak","3_35",43,1,2,8,1,1.454,0,0,"C","b",1,3,3.955,100,1.71
"3","weak","3_35",43,1,2,9,1,2.427,0,0,"C","a",1,3,3.681,100,2.345
"3","weak","3_35",43,1,2,9,1,2.427,0,0,"C","b",1,3,1.499,100,1.588
"3","weak","3_35",43,1,2,10,1,2.223,0,0,"NC","a",1,1,3.206,100,2.379
"3","weak","3_35",43,1,2,10,1,2.223,0,0,"NC","b",1,1,2.169,100,2.895
"3","weak","3_35",43,1,2,11,1,3.123,0,0,"C","a",0,1,3.002,100,2.94
"3","weak","3_35",43,1,2,11,1,3.123,0,0,"C","b",1,3,10.731,100,2.519
"3","weak","3_35",43,1,2,12,1,1.76,0,0,"NC","a",1,1,3.101,100,1.88
"3","weak","3_35",43,1,2,12,1,1.76,0,0,"NC","b",1,1,3.245,100,1.634
"3","weak","3_35",43,1,2,13,1,3.234,0,0,"NC","a",1,1,4.12,50,3.675
"3","weak","3_35",43,1,2,13,1,3.234,0,0,"NC","b",1,1,3.031,80,3.708
"3","weak","3_35",43,1,2,14,0,3.082,0,1,"NC","a",1,1,3.328,90,3.396
"3","weak","3_35",43,1,2,14,0,3.082,0,1,"NC","b",1,1,2.429,90,3.025
"3","weak","3_35",43,1,2,15,0,2.314,0,1,"NC","a",1,1,2.988,100,2.908
"3","weak","3_35",43,1,2,15,0,2.314,0,1,"NC","b",1,1,3.161,100,2.169
"3","weak","3_35",43,1,2,16,1,6.932,0,0,"C","a",0,4,3.47,0,2.701
"3","weak","3_35",43,1,2,16,1,6.932,0,0,"C","b",0,4,4.054,0,2.988
"3","weak","3_35",43,1,2,17,1,2.5,0,0,"C","a",1,3,2.528,100,1.802
"3","weak","3_35",43,1,2,17,1,2.5,0,0,"C","b",1,3,1.663,100,1.724
"3","weak","3_35",43,1,2,18,1,1.949,0,0,"C","a",1,3,2.453,100,2.211
"3","weak","3_35",43,1,2,18,1,1.949,0,0,"C","b",1,3,1.633,100,1.99
"3","weak","3_35",43,1,2,19,1,3.669,0,0,"NC","a",1,1,3.526,100,1.962
"3","weak","3_35",43,1,2,19,1,3.669,0,0,"NC","b",1,1,2.579,100,1.843
"3","weak","3_36",21,2,3,1,1,2.296,0,0,"C","a",0,4,3.934,100,2.136
"3","weak","3_36",21,2,3,1,1,2.296,0,0,"C","b",0,4,6.18,100,2.372
"3","weak","3_36",21,2,3,2,1,7.202,0,0,"NC","a",1,1,3.634,50,4.478
"3","weak","3_36",21,2,3,2,1,7.202,0,0,"NC","b",1,1,4.402,100,2.405
"3","weak","3_36",21,2,3,3,1,3.162,1,1,"C","a",0,NA,4.009,NA,NA
"3","weak","3_36",21,2,3,3,1,3.162,1,1,"C","b",0,4,6.316,100,2.368
"3","weak","3_36",21,2,3,4,0,3.569,0,1,"NC","a",1,1,2.551,70,9.113
"3","weak","3_36",21,2,3,4,0,3.569,0,1,"NC","b",1,1,30.356,100,2.026
"3","weak","3_36",21,2,3,5,0,6.454,0,1,"NC","a",1,1,3.841,100,2.846
"3","weak","3_36",21,2,3,5,0,6.454,0,1,"NC","b",1,1,2.059,100,2.836
"3","weak","3_36",21,2,3,6,1,7.691,1,1,"C","a",0,NA,4.006,NA,NA
"3","weak","3_36",21,2,3,6,1,7.691,1,1,"C","b",0,1,5.283,100,5.698
"3","weak","3_36",21,2,3,7,1,2.502,0,0,"C","a",0,1,3.667,60,4.003
"3","weak","3_36",21,2,3,7,1,2.502,0,0,"C","b",0,1,8.084,100,3.172
"3","weak","3_36",21,2,3,8,1,4.301,1,1,"C","a",0,NA,4.108,NA,NA
"3","weak","3_36",21,2,3,8,1,4.301,1,1,"C","b",0,1,0.891,100,1.892
"3","weak","3_36",21,2,3,9,1,3.85,0,0,"C","a",0,1,3.168,60,2.395
"3","weak","3_36",21,2,3,9,1,3.85,0,0,"C","b",1,3,9.024,100,3.484
"3","weak","3_36",21,2,3,10,1,4.67,0,0,"NC","a",0,2,3.483,100,2.202
"3","weak","3_36",21,2,3,10,1,4.67,0,0,"NC","b",0,2,2.397,100,2.378
"3","weak","3_36",21,2,3,11,1,4.758,0,0,"C","a",0,1,3.801,60,1.784
"3","weak","3_36",21,2,3,11,1,4.758,0,0,"C","b",0,1,3.502,80,3.176
"3","weak","3_36",21,2,3,12,1,4.325,0,0,"NC","a",1,1,3.544,100,2.354
"3","weak","3_36",21,2,3,12,1,4.325,0,0,"NC","b",1,1,6.173,100,2.389
"3","weak","3_36",21,2,3,13,1,2.885,0,0,"NC","a",1,1,3.163,100,2.738
"3","weak","3_36",21,2,3,13,1,2.885,0,0,"NC","b",1,1,2.502,100,2.562
"3","weak","3_36",21,2,3,14,0,3.035,0,1,"NC","a",1,1,3.228,100,2.239
"3","weak","3_36",21,2,3,14,0,3.035,0,1,"NC","b",1,1,1.732,100,2.757
"3","weak","3_36",21,2,3,15,1,2.072,0,0,"NC","a",1,1,3.62,100,1.989
"3","weak","3_36",21,2,3,15,1,2.072,0,0,"NC","b",1,1,3.793,100,2.457
"3","weak","3_36",21,2,3,16,1,6.959,1,1,"C","a",0,NA,4.106,NA,NA
"3","weak","3_36",21,2,3,16,1,6.959,1,1,"C","b",0,1,4.034,100,2.31
"3","weak","3_36",21,2,3,17,1,1.537,0,0,"C","a",0,1,3.554,100,1.762
"3","weak","3_36",21,2,3,17,1,1.537,0,0,"C","b",0,1,2.663,100,2.217
"3","weak","3_36",21,2,3,18,1,25.631,0,0,"C","a",0,4,3.202,100,1.944
"3","weak","3_36",21,2,3,18,1,25.631,0,0,"C","b",0,1,3.301,100,6.869
"3","weak","3_36",21,2,3,19,0,4.74,0,1,"NC","a",1,1,2.331,100,2.437
"3","weak","3_36",21,2,3,19,0,4.74,0,1,"NC","b",1,1,2.501,100,2.399
"3","weak","3_37",42,2,3,1,1,7.401,0,0,"NC","a",1,1,2.502,100,1.878
"3","weak","3_37",42,2,3,1,1,7.401,0,0,"NC","b",1,1,1.353,100,1.84
"3","weak","3_37",42,2,3,2,0,2.112,0,1,"C","a",0,1,2.921,10,1.89
"3","weak","3_37",42,2,3,2,0,2.112,0,1,"C","b",0,1,1.343,10,4.125
"3","weak","3_37",42,2,3,3,0,5.56,0,1,"NC","a",1,1,2.329,100,1.802
"3","weak","3_37",42,2,3,3,0,5.56,0,1,"NC","b",1,1,5.093,100,1.444
"3","weak","3_37",42,2,3,4,0,1.593,1,1,"C","a",0,NA,4.105,NA,NA
"3","weak","3_37",42,2,3,4,0,1.593,1,1,"C","b",1,3,4.783,90,5.574
"3","weak","3_37",42,2,3,5,0,7.941,0,1,"C","a",1,3,2.618,100,1.525
"3","weak","3_37",42,2,3,5,0,7.941,0,1,"C","b",1,3,2.824,100,1.673
"3","weak","3_37",42,2,3,6,0,1.54,1,1,"NC","a",0,NA,4.011,NA,NA
"3","weak","3_37",42,2,3,6,0,1.54,1,1,"NC","b",1,1,1,100,1.654
"3","weak","3_37",42,2,3,7,0,2.42,0,1,"NC","a",1,1,2.361,100,1.118
"3","weak","3_37",42,2,3,7,0,2.42,0,1,"NC","b",1,1,1.725,100,1.581
"3","weak","3_37",42,2,3,8,1,1.098,0,0,"NC","a",1,1,2.466,100,1.204
"3","weak","3_37",42,2,3,8,1,1.098,0,0,"NC","b",1,1,0.935,100,1.863
"3","weak","3_37",42,2,3,9,1,3.9,1,1,"NC","a",0,NA,4.007,NA,NA
"3","weak","3_37",42,2,3,9,1,3.9,1,1,"NC","b",1,1,2.415,100,2.267
"3","weak","3_37",42,2,3,10,0,1.859,0,1,"C","a",0,1,3.718,100,1.618
"3","weak","3_37",42,2,3,10,0,1.859,0,1,"C","b",0,1,2.92,80,2.227
"3","weak","3_37",42,2,3,11,1,2.066,0,0,"NC","a",1,1,1.604,100,1.598
"3","weak","3_37",42,2,3,11,1,2.066,0,0,"NC","b",1,1,1.538,100,1.349
"3","weak","3_37",42,2,3,12,1,6.057,0,0,"C","a",0,1,2.447,100,1.79
"3","weak","3_37",42,2,3,12,1,6.057,0,0,"C","b",0,1,2.886,100,1.724
"3","weak","3_37",42,2,3,13,0,5.795,0,1,"C","a",0,1,2.263,100,3.064
"3","weak","3_37",42,2,3,13,0,5.795,0,1,"C","b",0,1,2.374,100,1.755
"3","weak","3_37",42,2,3,14,1,1.844,0,0,"C","a",0,1,2.612,100,3.193
"3","weak","3_37",42,2,3,14,1,1.844,0,0,"C","b",0,1,1.262,100,1.909
"3","weak","3_37",42,2,3,15,1,6.294,0,0,"C","a",0,1,1.921,10,1.939
"3","weak","3_37",42,2,3,15,1,6.294,0,0,"C","b",1,3,3.812,100,3.317
"3","weak","3_37",42,2,3,16,1,2.526,0,0,"NC","a",1,1,2.302,100,1.607
"3","weak","3_37",42,2,3,16,1,2.526,0,0,"NC","b",1,1,1.502,100,1.266
"3","weak","3_37",42,2,3,17,1,3.248,0,0,"NC","a",1,1,2.009,100,1.429
"3","weak","3_37",42,2,3,17,1,3.248,0,0,"NC","b",1,1,0.936,100,1.83
"3","weak","3_37",42,2,3,18,1,3.399,1,1,"NC","a",0,NA,4.006,NA,NA
"3","weak","3_37",42,2,3,18,1,3.399,1,1,"NC","b",1,1,0.9,70,2.819
"3","weak","3_37",42,2,3,19,0,4.751,1,1,"C","a",0,NA,4.21,NA,NA
"3","weak","3_37",42,2,3,19,0,4.751,1,1,"C","b",1,3,3.603,100,1.762
"3","weak","3_37",42,2,3,20,1,2.589,0,0,"C","a",0,1,2.374,100,1.863
"3","weak","3_37",42,2,3,20,1,2.589,0,0,"C","b",0,1,0.8,100,2.79
"3","weak","3_38",27,2,3,1,0,6.663,1,1,"C","a",0,NA,4.106,NA,NA
"3","weak","3_38",27,2,3,1,0,6.663,1,1,"C","b",1,3,2.358,100,2.489
"3","weak","3_38",27,2,3,2,1,3.761,0,0,"NC","a",1,1,3.291,40,9.204
"3","weak","3_38",27,2,3,2,1,3.761,0,0,"NC","b",1,1,4.572,40,2.021
"3","weak","3_38",27,2,3,3,1,6.004,0,0,"C","a",0,1,3.442,0,3.678
"3","weak","3_38",27,2,3,3,1,6.004,0,0,"C","b",1,3,2.757,100,2.203
"3","weak","3_38",27,2,3,4,1,4.478,0,0,"NC","a",1,1,3.689,80,5.588
"3","weak","3_38",27,2,3,4,1,4.478,0,0,"NC","b",1,1,1.946,80,2.117
"3","weak","3_38",27,2,3,5,0,4.619,0,1,"NC","a",1,1,2.627,90,5.812
"3","weak","3_38",27,2,3,5,0,4.619,0,1,"NC","b",1,1,2.187,90,1.091
"3","weak","3_38",27,2,3,6,1,12.164,0,0,"C","a",0,1,2.968,100,3.615
"3","weak","3_38",27,2,3,6,1,12.164,0,0,"C","b",1,3,5.428,80,4.871
"3","weak","3_38",27,2,3,7,1,1.548,0,0,"C","a",0,1,2.906,0,6.28
"3","weak","3_38",27,2,3,7,1,1.548,0,0,"C","b",1,3,2.401,100,5.693
"3","weak","3_38",27,2,3,8,1,2.369,0,0,"C","a",1,3,3.642,100,3.684
"3","weak","3_38",27,2,3,8,1,2.369,0,0,"C","b",1,3,2.543,100,2.426
"3","weak","3_38",27,2,3,9,1,5.244,1,1,"C","a",0,NA,4.108,NA,NA
"3","weak","3_38",27,2,3,9,1,5.244,1,1,"C","b",0,1,2.137,0,4.439
"3","weak","3_38",27,2,3,10,1,3.901,0,0,"NC","a",1,1,3.339,9,2.112
"3","weak","3_38",27,2,3,10,1,3.901,0,0,"NC","b",1,1,3.289,100,2.326
"3","weak","3_38",27,2,3,11,1,1.822,0,0,"C","a",0,1,3.101,0,3.056
"3","weak","3_38",27,2,3,11,1,1.822,0,0,"C","b",1,3,3.865,100,2.454
"3","weak","3_38",27,2,3,12,1,3.254,0,0,"NC","a",1,1,2.933,100,2.43
"3","weak","3_38",27,2,3,12,1,3.254,0,0,"NC","b",1,1,2.398,100,2.073
"3","weak","3_38",27,2,3,13,1,3.087,0,0,"NC","a",1,1,2.19,100,2.76
"3","weak","3_38",27,2,3,13,1,3.087,0,0,"NC","b",1,1,2.052,100,2.197
"3","weak","3_38",27,2,3,14,1,3.936,0,0,"NC","a",1,1,2.796,100,3.137
"3","weak","3_38",27,2,3,14,1,3.936,0,0,"NC","b",1,1,3.059,100,2.584
"3","weak","3_38",27,2,3,15,0,2.087,0,1,"NC","a",1,1,2.327,100,2.25
"3","weak","3_38",27,2,3,15,0,2.087,0,1,"NC","b",1,1,2.005,100,2.125
"3","weak","3_38",27,2,3,16,0,2.05,0,1,"C","a",0,1,2.13,0,1.804
"3","weak","3_38",27,2,3,16,0,2.05,0,1,"C","b",1,3,2.578,100,2.894
"3","weak","3_38",27,2,3,17,1,3.621,0,0,"C","a",0,1,2.105,100,2.742
"3","weak","3_38",27,2,3,17,1,3.621,0,0,"C","b",0,1,1.76,100,2.178
"3","weak","3_38",27,2,3,18,1,1.977,0,0,"C","a",0,1,3.559,30,4.091
"3","weak","3_38",27,2,3,18,1,1.977,0,0,"C","b",0,1,6.134,30,1.648
"3","weak","3_38",27,2,3,19,1,1.793,1,1,"NC","a",0,NA,4.107,NA,NA
"3","weak","3_38",27,2,3,19,1,1.793,1,1,"NC","b",1,1,2.026,100,2.904
"3","weak","3_39",46,1,3,1,1,5.06,0,0,"C","a",0,1,1.367,0,3.203
"3","weak","3_39",46,1,3,1,1,5.06,0,0,"C","b",1,3,3.349,100,2.384
"3","weak","3_39",46,1,3,2,1,6.701,0,0,"NC","a",0,2,1.678,0,2.871
"3","weak","3_39",46,1,3,2,1,6.701,0,0,"NC","b",1,1,4.601,100,2.675
"3","weak","3_39",46,1,3,3,1,8.296,0,0,"C","a",0,1,1.854,0,5.003
"3","weak","3_39",46,1,3,3,1,8.296,0,0,"C","b",1,3,2.2,100,4.252
"3","weak","3_39",46,1,3,4,1,6.91,0,0,"NC","a",1,1,2.293,100,2.928
"3","weak","3_39",46,1,3,4,1,6.91,0,0,"NC","b",1,1,2.949,100,3.561
"3","weak","3_39",46,1,3,5,1,2.234,0,0,"NC","a",1,1,2.631,100,3.593
"3","weak","3_39",46,1,3,5,1,2.234,0,0,"NC","b",1,1,2.832,100,2.019
"3","weak","3_39",46,1,3,6,1,4.049,1,1,"C","a",0,NA,4.106,NA,NA
