"subject","age","gender","education","condition","impostor","trial_number","item_number","response_block","slow","load_acc","to_exclude","conflict","resp_cat","accuracy","RT","conf"
"4_124","66",2,3,"FSW","weak",13,11,"Slow",NA,NA,0,"NC",1,1,2.952,100
"4_124","66",2,3,"FSW","weak",14,17,"Slow",NA,NA,0,"C",1,0,2.654,100
"4_124","66",2,3,"FSW","weak",15,20,"Slow",NA,NA,0,"NC",1,1,2.602,100
"4_124","66",2,3,"FSW","weak",16,2,"Slow",NA,NA,0,"NC",1,1,3.704,100
"4_124","66",2,3,"FSW","weak",17,12,"Slow",NA,NA,0,"C",1,0,2.803,100
"4_124","66",2,3,"FSW","weak",18,16,"Slow",NA,NA,0,"NC",1,1,3.105,100
"4_124","66",2,3,"FSW","weak",19,4,"Slow",NA,NA,0,"NC",1,1,2.95,100
"4_124","66",2,3,"FSW","weak",20,13,"Slow",NA,NA,0,"C",1,0,3.141,100
"4_125","50",2,3,"SFS","strong",1,4,"Slow",NA,NA,0,"NC",4,0,4.094,0
"4_125","50",2,3,"SFS","strong",2,18,"Slow",NA,NA,0,"C",4,0,3.329,0
"4_125","50",2,3,"SFS","strong",3,6,"Slow",NA,NA,0,"C",1,0,11.289,100
"4_125","50",2,3,"SFS","strong",4,15,"Slow",NA,NA,0,"C",1,0,5.909,100
"4_125","50",2,3,"SFS","strong",5,19,"Slow",NA,NA,0,"C",1,0,3.479,100
"4_125","50",2,3,"SFS","strong",6,9,"Slow",NA,NA,0,"C",1,0,9.108,100
"4_125","50",2,3,"SFS","strong",7,16,"Slow",NA,NA,0,"NC",4,0,9.375,0
"4_125","50",2,3,"SFS","strong",8,7,"Slow",NA,NA,0,"NC",1,1,4.594,100
"4_125","50",2,3,"SFS","strong",9,1,"Slow",NA,NA,0,"NC",4,0,5.028,0
"4_125","50",2,3,"SFS","strong",10,12,"Slow",NA,NA,0,"NC",4,0,8.909,0
"4_125","50",2,3,"SFS","strong",11,20,"Fast",1,1,1,"NC",NA,0,5.096,NA
"4_125","50",2,3,"SFS","strong",12,14,"Fast",0,0,1,"C",4,0,2.446,0
"4_125","50",2,3,"SFS","strong",13,3,"Fast",0,1,0,"C",4,0,3.213,0
"4_125","50",2,3,"SFS","strong",14,8,"Fast",0,0,1,"NC",4,0,2.481,0
"4_125","50",2,3,"SFS","strong",15,10,"Fast",0,1,0,"C",4,0,2.513,0
"4_125","50",2,3,"SFS","strong",16,17,"Fast",0,1,0,"C",4,0,3.579,0
"4_125","50",2,3,"SFS","strong",17,5,"Fast",0,1,0,"NC",2,0,3.596,50
"4_125","50",2,3,"SFS","strong",18,2,"Fast",0,1,0,"NC",1,1,2.397,100
"4_125","50",2,3,"SFS","strong",19,13,"Fast",0,1,0,"NC",1,1,3.413,60
"4_125","50",2,3,"SFS","strong",20,11,"Fast",0,1,0,"C",4,0,3.545,0
"4_126","33",2,2,"FSS","strong",1,2,"Fast",0,1,0,"NC",1,1,3.716,50
"4_126","33",2,2,"FSS","strong",2,15,"Fast",0,1,0,"C",1,0,4.842,100
"4_126","33",2,2,"FSS","strong",3,5,"Fast",0,1,0,"NC",1,1,2.416,100
"4_126","33",2,2,"FSS","strong",4,19,"Fast",0,1,0,"C",1,0,2.083,100
"4_126","33",2,2,"FSS","strong",5,12,"Fast",0,1,0,"C",1,0,2.633,100
"4_126","33",2,2,"FSS","strong",6,18,"Fast",0,1,0,"C",1,0,3.266,50
"4_126","33",2,2,"FSS","strong",7,14,"Fast",0,1,0,"NC",1,1,2.449,100
"4_126","33",2,2,"FSS","strong",8,11,"Fast",0,0,1,"NC",1,1,1.899,100
"4_126","33",2,2,"FSS","strong",9,3,"Fast",0,1,0,"NC",1,1,2.4,50
"4_126","33",2,2,"FSS","strong",10,4,"Fast",0,0,1,"C",2,0,2.969,50
"4_126","33",2,2,"FSS","strong",11,13,"Slow",NA,NA,0,"NC",1,1,2.633,100
"4_126","33",2,2,"FSS","strong",12,17,"Slow",NA,NA,0,"NC",1,1,1.565,100
"4_126","33",2,2,"FSS","strong",13,8,"Slow",NA,NA,0,"NC",1,1,2.615,100
"4_126","33",2,2,"FSS","strong",14,1,"Slow",NA,NA,0,"C",1,0,3.1,100
"4_126","33",2,2,"FSS","strong",15,16,"Slow",NA,NA,0,"C",1,0,3.765,100
"4_126","33",2,2,"FSS","strong",16,6,"Slow",NA,NA,0,"C",1,0,8.266,50
"4_126","33",2,2,"FSS","strong",17,10,"Slow",NA,NA,0,"NC",2,0,2.166,50
"4_126","33",2,2,"FSS","strong",18,20,"Slow",NA,NA,0,"C",1,0,5.283,100
"4_126","33",2,2,"FSS","strong",19,7,"Slow",NA,NA,0,"NC",1,1,3.632,50
"4_126","33",2,2,"FSS","strong",20,9,"Slow",NA,NA,0,"C",1,0,3.032,100
"4_127","32",2,3,"SFW","weak",1,11,"Slow",NA,NA,0,"NC",1,1,2.298,100
"4_127","32",2,3,"SFW","weak",2,14,"Slow",NA,NA,0,"C",1,0,5.037,100
"4_127","32",2,3,"SFW","weak",3,12,"Slow",NA,NA,0,"C",1,0,2.562,100
"4_127","32",2,3,"SFW","weak",4,15,"Slow",NA,NA,0,"NC",1,1,2.215,100
"4_127","32",2,3,"SFW","weak",5,8,"Slow",NA,NA,0,"NC",1,1,2.377,5
"4_127","32",2,3,"SFW","weak",6,1,"Slow",NA,NA,0,"C",4,0,3.613,100
"4_127","32",2,3,"SFW","weak",7,20,"Slow",NA,NA,0,"NC",3,0,3.749,100
"4_127","32",2,3,"SFW","weak",8,17,"Slow",NA,NA,0,"NC",1,1,1.774,100
"4_127","32",2,3,"SFW","weak",9,6,"Slow",NA,NA,0,"C",1,0,2.422,100
"4_127","32",2,3,"SFW","weak",10,5,"Slow",NA,NA,0,"C",3,1,3.465,100
"4_127","32",2,3,"SFW","weak",11,10,"Fast",0,0,1,"NC",1,1,3.604,100
"4_127","32",2,3,"SFW","weak",12,13,"Fast",0,1,0,"C",3,1,3.217,100
"4_127","32",2,3,"SFW","weak",13,9,"Fast",0,1,0,"C",3,1,3.18,100
"4_127","32",2,3,"SFW","weak",14,18,"Fast",0,0,1,"NC",1,1,3.089,50
"4_127","32",2,3,"SFW","weak",15,3,"Fast",0,1,0,"NC",1,1,2.465,100
"4_127","32",2,3,"SFW","weak",16,16,"Fast",0,1,0,"C",3,1,2.993,100
"4_127","32",2,3,"SFW","weak",17,7,"Fast",0,0,1,"C",1,0,3.003,0
"4_127","32",2,3,"SFW","weak",18,2,"Fast",0,1,0,"NC",1,1,3.625,0
"4_127","32",2,3,"SFW","weak",19,4,"Fast",0,1,0,"NC",4,0,4.799,50
"4_127","32",2,3,"SFW","weak",20,19,"Fast",0,1,0,"C",2,0,2.83,50
"4_128","45",2,2,"FSW","weak",1,10,"Fast",0,1,0,"C",2,0,3.57,100
"4_128","45",2,2,"FSW","weak",2,4,"Fast",1,0,1,"NC",NA,0,5.077,NA
"4_128","45",2,2,"FSW","weak",3,8,"Fast",0,1,0,"C",1,0,2.236,100
"4_128","45",2,2,"FSW","weak",4,15,"Fast",0,1,0,"C",1,0,2.723,100
"4_128","45",2,2,"FSW","weak",5,14,"Fast",0,0,1,"C",1,0,4.882,100
"4_128","45",2,2,"FSW","weak",6,7,"Fast",0,1,0,"NC",1,1,4.221,100
"4_128","45",2,2,"FSW","weak",7,1,"Fast",0,1,0,"C",1,0,1.942,100
"4_128","45",2,2,"FSW","weak",8,9,"Fast",0,1,0,"NC",1,1,2.065,100
"4_128","45",2,2,"FSW","weak",9,20,"Fast",0,1,0,"NC",2,0,1.533,100
"4_128","45",2,2,"FSW","weak",10,2,"Fast",0,1,0,"NC",1,1,3.023,100
"4_128","45",2,2,"FSW","weak",11,6,"Slow",NA,NA,0,"C",2,0,2.334,80
"4_128","45",2,2,"FSW","weak",12,16,"Slow",NA,NA,0,"NC",2,0,4.266,100
"4_128","45",2,2,"FSW","weak",13,5,"Slow",NA,NA,0,"C",1,0,4.304,100
"4_128","45",2,2,"FSW","weak",14,3,"Slow",NA,NA,0,"C",1,0,6.486,100
"4_128","45",2,2,"FSW","weak",15,19,"Slow",NA,NA,0,"NC",1,1,9.947,100
"4_128","45",2,2,"FSW","weak",16,12,"Slow",NA,NA,0,"C",2,0,6.049,100
"4_128","45",2,2,"FSW","weak",17,17,"Slow",NA,NA,0,"NC",1,1,7.622,NA
"4_128","45",2,2,"FSW","weak",18,18,"Slow",NA,NA,0,"NC",2,0,11.813,70
"4_128","45",2,2,"FSW","weak",19,11,"Slow",NA,NA,0,"C",2,0,17.462,50
"4_128","45",2,2,"FSW","weak",20,13,"Slow",NA,NA,0,"NC",1,1,5.115,100
"4_129","31",1,3,"FSW","weak",1,16,"Fast",0,1,0,"NC",1,1,3.623,100
"4_129","31",1,3,"FSW","weak",2,17,"Fast",0,1,0,"NC",1,1,2.118,100
"4_129","31",1,3,"FSW","weak",3,6,"Fast",0,1,0,"C",1,0,3.775,100
"4_129","31",1,3,"FSW","weak",4,4,"Fast",0,1,0,"NC",1,1,3.125,100
"4_129","31",1,3,"FSW","weak",5,15,"Fast",1,0,1,"NC",NA,1,5.007,NA
"4_129","31",1,3,"FSW","weak",6,8,"Fast",0,1,0,"C",1,0,2.937,100
"4_129","31",1,3,"FSW","weak",7,11,"Fast",0,1,0,"C",2,0,2.27,50
"4_129","31",1,3,"FSW","weak",8,20,"Fast",0,1,0,"NC",1,1,2.258,100
"4_129","31",1,3,"FSW","weak",9,7,"Fast",0,1,0,"C",1,0,2.524,100
"4_129","31",1,3,"FSW","weak",10,2,"Fast",1,1,1,"C",NA,0,5.007,NA
"4_129","31",1,3,"FSW","weak",11,1,"Slow",NA,NA,0,"C",1,0,2.998,50
"4_129","31",1,3,"FSW","weak",12,14,"Slow",NA,NA,0,"NC",1,1,2.191,100
"4_129","31",1,3,"FSW","weak",13,9,"Slow",NA,NA,0,"NC",1,1,3.987,100
"4_129","31",1,3,"FSW","weak",14,10,"Slow",NA,NA,0,"NC",2,0,2.688,100
"4_129","31",1,3,"FSW","weak",15,18,"Slow",NA,NA,0,"C",3,1,4.084,100
"4_129","31",1,3,"FSW","weak",16,5,"Slow",NA,NA,0,"NC",1,1,3.065,100
"4_129","31",1,3,"FSW","weak",17,13,"Slow",NA,NA,0,"C",3,1,3.187,100
"4_129","31",1,3,"FSW","weak",18,3,"Slow",NA,NA,0,"NC",1,1,3.223,100
"4_129","31",1,3,"FSW","weak",19,19,"Slow",NA,NA,0,"C",3,1,4.643,100
"4_129","31",1,3,"FSW","weak",20,12,"Slow",NA,NA,0,"C",3,1,6.36,100
"4_130","63",2,4,"SFW","weak",1,7,"Slow",NA,NA,0,"C",1,0,1.815,100
"4_130","63",2,4,"SFW","weak",2,3,"Slow",NA,NA,0,"C",4,0,2.979,100
"4_130","63",2,4,"SFW","weak",3,17,"Slow",NA,NA,0,"NC",1,1,1.966,100
"4_130","63",2,4,"SFW","weak",4,9,"Slow",NA,NA,0,"NC",1,1,1.832,100
"4_130","63",2,4,"SFW","weak",5,6,"Slow",NA,NA,0,"C",1,0,0.997,100
"4_130","63",2,4,"SFW","weak",6,8,"Slow",NA,NA,0,"C",2,0,2.348,100
"4_130","63",2,4,"SFW","weak",7,11,"Slow",NA,NA,0,"NC",1,1,1.065,100
"4_130","63",2,4,"SFW","weak",8,1,"Slow",NA,NA,0,"NC",1,1,1.547,100
"4_130","63",2,4,"SFW","weak",9,10,"Slow",NA,NA,0,"C",2,0,1.066,100
"4_130","63",2,4,"SFW","weak",10,4,"Slow",NA,NA,0,"NC",4,0,1.429,100
"4_130","63",2,4,"SFW","weak",11,16,"Fast",0,1,0,"NC",1,1,4.796,100
"4_130","63",2,4,"SFW","weak",12,2,"Fast",0,1,0,"NC",1,1,1.865,100
"4_130","63",2,4,"SFW","weak",13,19,"Fast",0,1,0,"NC",1,1,1.549,100
"4_130","63",2,4,"SFW","weak",14,20,"Fast",0,0,1,"C",1,0,2.199,100
"4_130","63",2,4,"SFW","weak",15,12,"Fast",0,1,0,"NC",1,1,3.512,100
"4_130","63",2,4,"SFW","weak",16,14,"Fast",0,1,0,"C",1,0,1.649,100
"4_130","63",2,4,"SFW","weak",17,15,"Fast",0,1,0,"NC",1,1,1.915,100
"4_130","63",2,4,"SFW","weak",18,18,"Fast",0,1,0,"C",4,0,1.664,100
"4_130","63",2,4,"SFW","weak",19,13,"Fast",0,1,0,"C",1,0,1.698,100
"4_130","63",2,4,"SFW","weak",20,5,"Fast",0,1,0,"C",1,0,1.965,100
"4_131","56",1,4,"SFS","strong",1,18,"Slow",NA,NA,0,"C",4,0,1.366,100
"4_131","56",1,4,"SFS","strong",2,13,"Slow",NA,NA,0,"C",1,0,1.282,100
"4_131","56",1,4,"SFS","strong",3,19,"Slow",NA,NA,0,"C",4,0,1.615,100
"4_131","56",1,4,"SFS","strong",4,20,"Slow",NA,NA,0,"NC",1,1,1.233,100
"4_131","56",1,4,"SFS","strong",5,8,"Slow",NA,NA,0,"C",1,0,1.149,100
"4_131","56",1,4,"SFS","strong",6,7,"Slow",NA,NA,0,"NC",1,1,1.482,100
"4_131","56",1,4,"SFS","strong",7,4,"Slow",NA,NA,0,"NC",4,0,1.515,100
"4_131","56",1,4,"SFS","strong",8,5,"Slow",NA,NA,0,"C",2,0,2.6,100
"4_131","56",1,4,"SFS","strong",9,16,"Slow",NA,NA,0,"NC",1,1,2.37,100
"4_131","56",1,4,"SFS","strong",10,17,"Slow",NA,NA,0,"NC",1,1,1.633,100
"4_131","56",1,4,"SFS","strong",11,10,"Fast",0,1,0,"NC",2,0,2.919,100
"4_131","56",1,4,"SFS","strong",12,11,"Fast",0,1,0,"NC",1,1,1.582,100
"4_131","56",1,4,"SFS","strong",13,15,"Fast",0,1,0,"C",1,0,1.466,100
"4_131","56",1,4,"SFS","strong",14,14,"Fast",0,1,0,"NC",1,1,1.599,100
"4_131","56",1,4,"SFS","strong",15,2,"Fast",0,1,0,"C",2,0,1.549,100
"4_131","56",1,4,"SFS","strong",16,6,"Fast",0,1,0,"C",1,0,1.546,100
"4_131","56",1,4,"SFS","strong",17,9,"Fast",0,1,0,"NC",1,1,1.765,100
"4_131","56",1,4,"SFS","strong",18,12,"Fast",0,1,0,"C",2,0,1.648,100
"4_131","56",1,4,"SFS","strong",19,3,"Fast",0,1,0,"NC",4,0,1.902,100
"4_131","56",1,4,"SFS","strong",20,1,"Fast",0,1,0,"C",1,0,1.682,100
"4_132","37",2,3,"SFW","weak",1,11,"Slow",NA,NA,0,"NC",1,1,4.465,100
"4_132","37",2,3,"SFW","weak",2,20,"Slow",NA,NA,0,"C",3,1,12.348,100
"4_132","37",2,3,"SFW","weak",3,12,"Slow",NA,NA,0,"C",1,0,3.749,100
"4_132","37",2,3,"SFW","weak",4,2,"Slow",NA,NA,0,"C",3,1,6.317,100
"4_132","37",2,3,"SFW","weak",5,5,"Slow",NA,NA,0,"C",3,1,4.265,100
"4_132","37",2,3,"SFW","weak",6,19,"Slow",NA,NA,0,"NC",1,1,8.714,100
"4_132","37",2,3,"SFW","weak",7,15,"Slow",NA,NA,0,"C",3,1,4.8,100
"4_132","37",2,3,"SFW","weak",8,9,"Slow",NA,NA,0,"NC",1,1,9.234,100
"4_132","37",2,3,"SFW","weak",9,6,"Slow",NA,NA,0,"NC",1,1,4.565,100
"4_132","37",2,3,"SFW","weak",10,14,"Slow",NA,NA,0,"NC",1,1,3.699,100
"4_132","37",2,3,"SFW","weak",11,3,"Fast",0,1,0,"C",3,1,3.267,100
"4_132","37",2,3,"SFW","weak",12,18,"Fast",1,1,1,"NC",NA,1,5.1,NA
"4_132","37",2,3,"SFW","weak",13,1,"Fast",0,0,1,"C",3,1,3.75,100
"4_132","37",2,3,"SFW","weak",14,7,"Fast",0,1,0,"C",3,1,4.533,100
"4_132","37",2,3,"SFW","weak",15,4,"Fast",0,1,0,"NC",1,1,2.633,100
"4_132","37",2,3,"SFW","weak",16,17,"Fast",0,1,0,"NC",1,1,3.887,95
"4_132","37",2,3,"SFW","weak",17,13,"Fast",0,1,0,"NC",1,1,3.283,75
"4_132","37",2,3,"SFW","weak",18,10,"Fast",0,1,0,"C",1,0,4.934,88
"4_132","37",2,3,"SFW","weak",19,16,"Fast",0,1,0,"C",3,1,3.151,100
"4_132","37",2,3,"SFW","weak",20,8,"Fast",0,1,0,"NC",1,1,2.967,100
"4_133","24",1,3,"FSW","weak",1,6,"Fast",0,1,0,"NC",1,1,1.832,100
"4_133","24",1,3,"FSW","weak",2,14,"Fast",0,0,1,"C",1,0,1.417,100
"4_133","24",1,3,"FSW","weak",3,18,"Fast",0,1,0,"C",4,0,2.183,100
"4_133","24",1,3,"FSW","weak",4,5,"Fast",0,0,1,"C",4,0,2.248,100
"4_133","24",1,3,"FSW","weak",5,9,"Fast",0,1,0,"NC",1,1,2.065,100
"4_133","24",1,3,"FSW","weak",6,19,"Fast",0,1,0,"NC",1,1,1.667,100
"4_133","24",1,3,"FSW","weak",7,20,"Fast",0,1,0,"NC",1,1,1.815,100
"4_133","24",1,3,"FSW","weak",8,10,"Fast",0,1,0,"NC",2,0,2.514,100
"4_133","24",1,3,"FSW","weak",9,11,"Fast",0,1,0,"C",2,0,1.931,100
"4_133","24",1,3,"FSW","weak",10,16,"Fast",0,1,0,"C",2,0,1.417,50
"4_133","24",1,3,"FSW","weak",11,2,"Slow",NA,NA,0,"C",2,0,2.831,50
"4_133","24",1,3,"FSW","weak",12,15,"Slow",NA,NA,0,"C",1,0,2.996,50
"4_133","24",1,3,"FSW","weak",13,8,"Slow",NA,NA,0,"NC",2,0,1.615,50
"4_133","24",1,3,"FSW","weak",14,1,"Slow",NA,NA,0,"C",1,0,1.499,50
"4_133","24",1,3,"FSW","weak",15,12,"Slow",NA,NA,0,"C",1,0,1.281,50
"4_133","24",1,3,"FSW","weak",16,4,"Slow",NA,NA,0,"NC",4,0,1.831,50
"4_133","24",1,3,"FSW","weak",17,7,"Slow",NA,NA,0,"C",1,0,2.047,50
"4_133","24",1,3,"FSW","weak",18,17,"Slow",NA,NA,0,"NC",1,1,1.898,50
"4_133","24",1,3,"FSW","weak",19,13,"Slow",NA,NA,0,"NC",1,1,1.997,50
"4_133","24",1,3,"FSW","weak",20,3,"Slow",NA,NA,0,"NC",4,0,5.596,50
"4_134","50",2,4,"SFW","weak",1,2,"Slow",NA,NA,0,"C",3,1,7.085,100
"4_134","50",2,4,"SFW","weak",2,18,"Slow",NA,NA,0,"C",3,1,3.752,100
"4_134","50",2,4,"SFW","weak",3,3,"Slow",NA,NA,0,"C",3,1,2.8,100
"4_134","50",2,4,"SFW","weak",4,1,"Slow",NA,NA,0,"NC",1,1,6.985,90
"4_134","50",2,4,"SFW","weak",5,7,"Slow",NA,NA,0,"NC",1,1,2.934,100
"4_134","50",2,4,"SFW","weak",6,19,"Slow",NA,NA,0,"NC",2,0,5.318,50
"4_134","50",2,4,"SFW","weak",7,15,"Slow",NA,NA,0,"C",3,1,4.051,100
"4_134","50",2,4,"SFW","weak",8,14,"Slow",NA,NA,0,"NC",1,1,3.084,100
"4_134","50",2,4,"SFW","weak",9,16,"Slow",NA,NA,0,"C",3,1,3.95,100
"4_134","50",2,4,"SFW","weak",10,20,"Slow",NA,NA,0,"NC",1,1,4.27,100
"4_134","50",2,4,"SFW","weak",11,17,"Fast",0,1,0,"NC",1,1,2.451,100
"4_134","50",2,4,"SFW","weak",12,13,"Fast",0,1,0,"NC",1,1,2.234,100
"4_134","50",2,4,"SFW","weak",13,6,"Fast",0,1,0,"C",1,0,2.537,100
"4_134","50",2,4,"SFW","weak",14,11,"Fast",0,1,0,"C",1,0,1.868,100
"4_134","50",2,4,"SFW","weak",15,8,"Fast",0,0,1,"NC",1,1,1.984,50
"4_134","50",2,4,"SFW","weak",16,5,"Fast",0,1,0,"C",3,1,3.003,20
"4_134","50",2,4,"SFW","weak",17,4,"Fast",0,1,0,"C",1,0,2.318,0
"4_134","50",2,4,"SFW","weak",18,10,"Fast",0,1,0,"NC",2,0,2.451,50
"4_134","50",2,4,"SFW","weak",19,12,"Fast",0,1,0,"NC",1,1,2.101,100
"4_134","50",2,4,"SFW","weak",20,9,"Fast",0,1,0,"C",3,1,2.37,100
"4_135","37",1,3,"SFS","strong",1,3,"Slow",NA,NA,0,"NC",1,1,4.701,90
"4_135","37",1,3,"SFS","strong",2,9,"Slow",NA,NA,0,"NC",1,1,6.72,100
"4_135","37",1,3,"SFS","strong",3,6,"Slow",NA,NA,0,"NC",1,1,3.738,100
"4_135","37",1,3,"SFS","strong",4,17,"Slow",NA,NA,0,"NC",1,1,3.617,100
"4_135","37",1,3,"SFS","strong",5,7,"Slow",NA,NA,0,"NC",1,1,5.267,100
"4_135","37",1,3,"SFS","strong",6,4,"Slow",NA,NA,0,"C",3,1,9.149,100
"4_135","37",1,3,"SFS","strong",7,16,"Slow",NA,NA,0,"C",1,0,5.666,100
"4_135","37",1,3,"SFS","strong",8,8,"Slow",NA,NA,0,"C",3,1,9.079,100
"4_135","37",1,3,"SFS","strong",9,11,"Slow",NA,NA,0,"C",3,1,10.335,70
"4_135","37",1,3,"SFS","strong",10,20,"Slow",NA,NA,0,"C",1,0,3.798,100
"4_135","37",1,3,"SFS","strong",11,1,"Fast",0,1,0,"NC",1,1,4.836,100
"4_135","37",1,3,"SFS","strong",12,12,"Fast",0,1,0,"C",1,0,3.316,100
"4_135","37",1,3,"SFS","strong",13,18,"Fast",0,1,0,"NC",1,1,4.916,50
"4_135","37",1,3,"SFS","strong",14,14,"Fast",0,1,0,"NC",1,1,3.105,100
"4_135","37",1,3,"SFS","strong",15,5,"Fast",0,1,0,"C",3,1,4.539,100
"4_135","37",1,3,"SFS","strong",16,2,"Fast",0,1,0,"NC",1,1,4.116,100
"4_135","37",1,3,"SFS","strong",17,10,"Fast",0,1,0,"NC",1,1,4.633,100
"4_135","37",1,3,"SFS","strong",18,15,"Fast",0,1,0,"C",1,0,3.249,100
"4_135","37",1,3,"SFS","strong",19,13,"Fast",0,1,0,"C",1,0,2.753,100
"4_135","37",1,3,"SFS","strong",20,19,"Fast",0,1,0,"C",1,0,3.916,100
"4_136","26",1,4,"SFW","weak",1,1,"Slow",NA,NA,0,"NC",1,1,4.699,50
"4_136","26",1,4,"SFW","weak",2,8,"Slow",NA,NA,0,"NC",2,0,6.934,60
"4_136","26",1,4,"SFW","weak",3,12,"Slow",NA,NA,0,"C",2,0,5.816,70
"4_136","26",1,4,"SFW","weak",4,4,"Slow",NA,NA,0,"NC",1,1,2.6,100
"4_136","26",1,4,"SFW","weak",5,7,"Slow",NA,NA,0,"C",2,0,2.083,40
"4_136","26",1,4,"SFW","weak",6,9,"Slow",NA,NA,0,"C",1,0,3.667,30
"4_136","26",1,4,"SFW","weak",7,2,"Slow",NA,NA,0,"NC",2,0,11.749,40
"4_136","26",1,4,"SFW","weak",8,6,"Slow",NA,NA,0,"C",1,0,5.184,80
"4_136","26",1,4,"SFW","weak",9,20,"Slow",NA,NA,0,"C",1,0,22.131,59
"4_136","26",1,4,"SFW","weak",10,15,"Slow",NA,NA,0,"NC",2,0,15.566,34
"4_136","26",1,4,"SFW","weak",11,14,"Fast",1,0,1,"C",NA,0,5.067,NA
"4_136","26",1,4,"SFW","weak",12,10,"Fast",0,1,0,"C",2,0,2.583,70
"4_136","26",1,4,"SFW","weak",13,16,"Fast",0,1,0,"NC",2,0,2.533,90
"4_136","26",1,4,"SFW","weak",14,5,"Fast",0,1,0,"C",3,1,3,1
"4_136","26",1,4,"SFW","weak",15,11,"Fast",0,1,0,"NC",2,0,1.984,90
"4_136","26",1,4,"SFW","weak",16,19,"Fast",0,1,0,"C",2,0,1.833,90
"4_136","26",1,4,"SFW","weak",17,13,"Fast",0,1,0,"C",1,0,0.933,80
"4_136","26",1,4,"SFW","weak",18,18,"Fast",0,0,1,"NC",2,0,1.617,70
"4_136","26",1,4,"SFW","weak",19,3,"Fast",0,1,0,"NC",1,1,2.267,80
"4_136","26",1,4,"SFW","weak",20,17,"Fast",0,1,0,"NC",1,1,1.216,90
"4_137","29",1,2,"FSS","strong",1,1,"Fast",0,1,0,"C",1,0,1.983,100
"4_137","29",1,2,"FSS","strong",2,18,"Fast",0,1,0,"C",1,0,3.431,95
"4_137","29",1,2,"FSS","strong",3,8,"Fast",0,1,0,"NC",1,1,2.766,100
"4_137","29",1,2,"FSS","strong",4,19,"Fast",0,1,0,"NC",1,1,1.683,100
"4_137","29",1,2,"FSS","strong",5,13,"Fast",0,1,0,"C",1,0,3.015,100
"4_137","29",1,2,"FSS","strong",6,14,"Fast",0,1,0,"NC",1,1,1.799,100
"4_137","29",1,2,"FSS","strong",7,20,"Fast",0,1,0,"NC",1,1,2.232,100
"4_137","29",1,2,"FSS","strong",8,2,"Fast",0,0,1,"C",2,0,4.231,50
"4_137","29",1,2,"FSS","strong",9,5,"Fast",0,1,0,"NC",1,1,1.865,100
"4_137","29",1,2,"FSS","strong",10,11,"Fast",0,1,0,"C",1,0,1.832,100
"4_137","29",1,2,"FSS","strong",11,12,"Slow",NA,NA,0,"NC",1,1,2.5,100
"4_137","29",1,2,"FSS","strong",12,15,"Slow",NA,NA,0,"C",1,0,1.233,100
"4_137","29",1,2,"FSS","strong",13,16,"Slow",NA,NA,0,"C",3,1,5.496,100
"4_137","29",1,2,"FSS","strong",14,3,"Slow",NA,NA,0,"NC",1,1,2.198,100
"4_137","29",1,2,"FSS","strong",15,10,"Slow",NA,NA,0,"NC",1,1,5.163,100
"4_137","29",1,2,"FSS","strong",16,4,"Slow",NA,NA,0,"C",3,1,3.164,100
"4_137","29",1,2,"FSS","strong",17,17,"Slow",NA,NA,0,"NC",1,1,1.783,100
"4_137","29",1,2,"FSS","strong",18,6,"Slow",NA,NA,0,"C",3,1,7.712,100
"4_137","29",1,2,"FSS","strong",19,9,"Slow",NA,NA,0,"C",1,0,4.063,95
"4_137","29",1,2,"FSS","strong",20,7,"Slow",NA,NA,0,"NC",1,1,2.965,100
"4_138","36",1,3,"FSW","weak",1,4,"Fast",0,1,0,"NC",1,1,2.347,100
"4_138","36",1,3,"FSW","weak",2,20,"Fast",0,1,0,"NC",1,1,3.227,100
"4_138","36",1,3,"FSW","weak",3,5,"Fast",1,1,1,"C",NA,1,5.028,NA
"4_138","36",1,3,"FSW","weak",4,16,"Fast",0,0,1,"NC",1,1,2.441,100
"4_138","36",1,3,"FSW","weak",5,11,"Fast",0,0,1,"C",3,1,4.362,100
"4_138","36",1,3,"FSW","weak",6,13,"Fast",0,1,0,"NC",1,1,2.868,100
"4_138","36",1,3,"FSW","weak",7,8,"Fast",0,1,0,"C",1,0,2.76,100
"4_138","36",1,3,"FSW","weak",8,12,"Fast",0,1,0,"NC",1,1,2.788,100
"4_138","36",1,3,"FSW","weak",9,9,"Fast",0,1,0,"C",3,1,3.721,100
"4_138","36",1,3,"FSW","weak",10,10,"Fast",0,1,0,"C",3,1,4.001,100
"4_138","36",1,3,"FSW","weak",11,14,"Slow",NA,NA,0,"NC",1,1,4.054,100
"4_138","36",1,3,"FSW","weak",12,1,"Slow",NA,NA,0,"C",3,1,7.774,100
"4_138","36",1,3,"FSW","weak",13,6,"Slow",NA,NA,0,"C",1,0,4.254,100
"4_138","36",1,3,"FSW","weak",14,18,"Slow",NA,NA,0,"C",3,1,4.014,100
"4_138","36",1,3,"FSW","weak",15,15,"Slow",NA,NA,0,"NC",1,1,5.628,100
"4_138","36",1,3,"FSW","weak",16,19,"Slow",NA,NA,0,"NC",1,1,4.187,100
"4_138","36",1,3,"FSW","weak",17,7,"Slow",NA,NA,0,"C",3,1,7.253,100
"4_138","36",1,3,"FSW","weak",18,3,"Slow",NA,NA,0,"NC",1,1,3.561,100
